Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23_1,Var23_2,Var24,Var25,Var26,Var27,Var28_1,Var28_2,Var29_1,Var29_2,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,yfitC,nam
0.608888888888889,0.161111111111111,0.432222222222222,0.0422222222222222,0.861138235480257,0.177497591129835,0.777151019348137,0.00111111111111111,0,0.232222222222222,0.766666666666667,274,626,0,0,0,0.0433333333333333,0.782222222222222,0.174444444444444,84,0.663576682691931,1.14024828634357,508.440476190476,329.166666666667,12.0875179504106,9.04277216303745,-36.1193937895788,30.426,2.63636363636364,1.98888888888889,0.641666666666667,0.712777777777778,0.796870430308144,0.306646175985918,0.558680926916221,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0532.tif
0.295555555555556,0.0322222222222222,0,0.00888888888888889,0.883636334093754,0.209286802079309,0.794994089111736,0,0,0.0450980392156863,0.954901960784314,123,387,0,0,0,0,0.749019607843137,0.250980392156863,40,0.623957947345657,0.65957302856894,509,464.4,9.11113271020721,7.11996681197734,2.84118430892753,27.606,5.92592592592593,4.28571428571429,0.703703703703704,0.785714285714286,0.836437000879018,0.222926168705013,0.667047930283224,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0533.tif
0.508888888888889,0.205555555555556,0,0.106666666666667,0.884354841859712,0.182226707681487,0.814007952831483,0,0,0.138888888888889,0.861111111111111,242,658,0,0,0,0.00111111111111111,0.648888888888889,0.35,69,0.818198942956383,0.594977939471205,513.797101449275,389.840579710145,14.3398112147398,8.24446229787197,-18.5160763637726,38.175,4.63461538461539,3.41818181818182,0.726442307692308,0.796363636363636,0.852646040112421,0.241099816501025,0.680150829562594,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0534.tif
0.435555555555556,0.0877777777777778,0,0.382222222222222,0.849054249009932,0.139031925904946,0.813111700222111,0.00222222222222222,0.00444444444444444,0.287777777777778,0.705555555555556,580,320,0,0,0,0.0511111111111111,0.527777777777778,0.421111111111111,55,0.837139375436995,1.04479389203649,513.6,50.7090909090909,11.5493953810684,6.31739961986737,2.75013402400468,25.72,3.90909090909091,1.31481481481481,0.574621212121212,0.654320987654321,0.81047341509375,0.324864570241654,0.510635769459299,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0535.tif
0.508888888888889,0.205555555555556,0,0.106666666666667,0.884354841859712,0.182226707681487,0.814007952831483,0,0,0.138888888888889,0.861111111111111,242,658,0,0,0,0.00111111111111111,0.648888888888889,0.35,160,0.62619283827675,0.987536517944152,516.09375,369.20625,17.0030612170866,13.2567464302019,-2.47489574880165,45.122,3.49197860962567,3.56410256410256,0.660071301247772,0.683846153846154,0.827096930554297,0.259481956401643,0.630183657173277,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0536.tif
0.55,0.192222222222222,0,0.184444444444444,0.856513127724203,0.162153058594604,0.789567656498639,0.00222222222222222,0,0.338888888888889,0.658888888888889,406,489,5,0,0,0.122222222222222,0.551111111111111,0.326666666666667,174,0.924537211868696,0.4218816488344,515.683908045977,164.390804597701,28.7188593026952,10.9445211768129,80.8118014078224,71.992,1.77591973244147,2.81454545454545,0.732943143812709,0.685151515151515,0.802893380376726,0.272075478144738,0.59572850678733,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0537.tif
0.607777777777778,0.185555555555556,0,0.0177777777777778,0.863686802300751,0.180216576356913,0.777904395045877,0,0,0.265555555555556,0.734444444444444,258,642,0,0,0,0.0422222222222222,0.722222222222222,0.235555555555556,334,0.966404879119535,0.220479449554953,534.005988023952,437.374251497006,57.799494388661,14.855887946074,50.6984119653236,137.973,1.45003142677561,1.52634920634921,0.884150429499267,0.885555555555556,0.85267420093234,0.215787410424865,0.723949832185127,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0538.tif
0.556666666666667,0.174444444444444,0,0.13,0.85630406125788,0.162952496396761,0.786007969809728,0,0,0.317777777777778,0.682222222222222,417,483,0,0,0,0.0266666666666667,0.69,0.283333333333333,110,0.889657691342812,0.36638737526602,519.618181818182,235.590909090909,22.4429831367383,10.2480960237212,-30.2532330312029,61.423,3.37037037037037,3.15625,0.702006172839506,0.743080357142857,0.818690459740395,0.2405778855516,0.636772486772487,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0539.tif
0.616666666666667,0.138888888888889,0,0.00888888888888889,0.861445725099553,0.191267302887167,0.763258697027198,0,0,0.24,0.76,135,765,0,0,0,0.01,0.807777777777778,0.182222222222222,98,0.921054885938248,0.502157077460856,519.418367346939,283.142857142857,18.9241934155008,7.36970141993945,1.62835212314389,49.522,4.93859649122807,3.30882352941176,0.546198830409357,0.736151960784314,0.826173184550536,0.250733076895281,0.635294117647059,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0540.tif
0.34,0.266666666666667,0,0.224444444444444,0.835402342298677,0.170069064272765,0.749940582293524,0.00333333333333333,0,0.512222222222222,0.484444444444444,350,542,8,0,0,0.185555555555556,0.561111111111111,0.253333333333333,127,0.941077019890907,0.634128574248741,522.055118110236,71.6141732283465,23.5169138001181,7.95323954434015,17.1122690733138,50.167,3.34920634920635,1.91866028708134,0.659082892416226,0.764992025518341,0.825188446704738,0.269764866351796,0.609371021135727,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0541.tif
0.483333333333333,0.2,0,0.0822222222222222,0.850298640558106,0.190783739605764,0.75479302832244,0,0,0.408888888888889,0.591111111111111,295,594,11,0,0,0.11,0.677777777777778,0.212222222222222,35,0.622314913002751,1.13814932958269,515.771428571429,116.057142857143,7.78648853111518,6.09500613257873,-67.0267105038191,19.658,3.05714285714286,4.17142857142857,0.714285714285714,0.602857142857143,0.815524142433271,0.270533682677713,0.58375350140056,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0542.tif
0.523333333333333,0.197777777777778,0,0.0211111111111111,0.88118437697279,0.20795009849798,0.783455542881973,0,0,0.124444444444444,0.875555555555556,82,818,0,0,0,0.0111111111111111,0.863333333333333,0.125555555555556,144,0.774815486299249,1.01003722433075,520.5,411.25,17.1683988828082,10.8536461779599,47.9734315269868,42.327,2.67582417582418,2.66111111111111,0.724450549450549,0.743611111111111,0.840528222139563,0.282187421524502,0.623249299719888,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0543.tif
0.34,0.266666666666667,0,0.224444444444444,0.835402342298677,0.170069064272765,0.749940582293524,0.00333333333333333,0,0.512222222222222,0.484444444444444,350,542,8,0,0,0.185555555555556,0.561111111111111,0.253333333333333,38,0.899341138407625,1.0048019597375,520.894736842105,82.7894736842105,10.7383895454449,4.69533570818623,-16.1426685933705,21.8,2.63333333333333,1.45,0.583333333333333,0.695833333333333,0.783672690770504,0.373541806457926,0.496705882352941,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0544.tif
0.41,0.251111111111111,0,0.171111111111111,0.829821017329997,0.176154865763203,0.748810147204282,0,0,0.542222222222222,0.457777777777778,332,567,1,0,0,0.142222222222222,0.675555555555556,0.182222222222222,42,0.607147092130782,1.10884052846661,520.619047619048,130.5,8.47254891981443,6.73219806341659,-15.6081834691465,21.817,5.26666666666667,5.08163265306122,0.613333333333333,0.669387755102041,0.840656164934206,0.2658480427535,0.6468720821662,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0545.tif
0.41,0.251111111111111,0,0.171111111111111,0.829821017329997,0.176154865763203,0.748810147204282,0,0,0.542222222222222,0.457777777777778,332,567,1,0,0,0.142222222222222,0.675555555555556,0.182222222222222,120,0.923334661136163,0.482319090148561,527.291666666667,141.466666666667,25.0463714639769,9.61771218115805,18.3633734093341,55.915,2.9004329004329,1.80566801619433,0.685137085137085,0.782321187584345,0.808202240147709,0.249233367213659,0.624233283056812,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0546.tif
0.483333333333333,0.2,0,0.0822222222222222,0.850298640558106,0.190783739605764,0.75479302832244,0,0,0.408888888888889,0.591111111111111,295,594,11,0,0,0.11,0.677777777777778,0.212222222222222,54,0.871591211009363,1.04047070896075,524.018518518518,93.5740740740741,11.9639678616669,5.86513633012757,-12.6514972326265,25.538,1.93181818181818,1.12962962962963,0.636363636363636,0.702160493827161,0.799531856650924,0.404702590538446,0.450267379679144,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0547.tif
0.63,0.106666666666667,0,0.0866666666666667,0.848760417020629,0.174965224590507,0.753667934835626,0,0,0.365555555555556,0.634444444444444,358,542,0,0,0,0.0644444444444444,0.736666666666667,0.198888888888889,50,0.707413642525023,1.11297906590803,522.04,251.94,9.74558677229244,6.88817865116645,42.0825214676649,23.76,1.3125,1.22916666666667,0.671875,0.736111111111111,0.807928591296583,0.383024030699354,0.484742647058824,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0548.tif
0.161111111111111,0.166666666666667,0,0.576666666666667,0.816344690138632,0.102578540935187,0.846117647058824,0.0266666666666667,0.0344444444444444,0.273333333333333,0.665555555555556,596,303,1,0,0,0.0588888888888889,0.4,0.541111111111111,150,0.93215166262835,0.52489271253575,524.593333333333,198.033333333333,25.7223573043543,9.31324392920681,-86.375589767674,59.926,2.13419913419913,3.16425120772947,0.734632034632035,0.658695652173913,0.825769649061567,0.275262030076418,0.597395954429202,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0549.tif
0.278888888888889,0.106666666666667,0,0.00666666666666667,0.871875523341058,0.205553164752552,0.772927915127404,0,0,0.154901960784314,0.845098039215686,56,454,0,0,0,0.00784313725490196,0.8,0.192156862745098,35,0.805238074066351,1.07661228025912,523.828571428571,464.857142857143,8.99258100366095,5.33216562889384,30.191288099599,20.212,4.34375,2.75,0.646875,0.628240740740741,0.820476784302064,0.273603760527762,0.598692810457516,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0550.tif
0.538888888888889,0.0722222222222222,0,0.238888888888889,0.871548255151586,0.16448540983581,0.81056240460256,0,0,0.137777777777778,0.862222222222222,314,586,0,0,0,0.00222222222222222,0.692222222222222,0.305555555555556,72,0.822045608787762,0.422576963312792,526.722222222222,302.069444444444,16.5646405301837,9.43226496539409,12.3711174089714,46.272,4.06349206349206,3.43939393939394,0.683730158730159,0.706439393939394,0.823031571261814,0.238944960635943,0.641151005856888,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0551.tif
0.483333333333333,0.2,0,0.0822222222222222,0.850298640558106,0.190783739605764,0.75479302832244,0,0,0.408888888888889,0.591111111111111,295,594,11,0,0,0.11,0.677777777777778,0.212222222222222,50,0.605165414813519,1.10219066365344,529.16,115.24,9.34825810847067,7.4421459945421,33.337517608494,23.876,2.57407407407407,3.76785714285714,0.594753086419753,0.604761904761905,0.819699063077284,0.316891432118662,0.551307189542484,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0552.tif
0.556666666666667,0.174444444444444,0,0.13,0.85630406125788,0.162952496396761,0.786007969809728,0,0,0.317777777777778,0.682222222222222,417,483,0,0,0,0.0266666666666667,0.69,0.283333333333333,55,0.8180603794645,1.04276575722967,530.763636363636,220.054545454545,11.3752579866169,6.5422788135326,60.2309980692163,25.745,3.28125,3.71666666666667,0.685677083333333,0.686388888888889,0.817557046000489,0.252480846490163,0.625392156862745,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0553.tif
0.692222222222222,0.14,0,0.00777777777777778,0.864679116742681,0.178097272404966,0.783553731570148,0,0,0.181111111111111,0.818888888888889,299,601,0,0,0,0.00333333333333333,0.768888888888889,0.227777777777778,56,0.786393862989698,0.981316679240381,533.607142857143,9.26785714285714,11.2101663055382,6.9248046688333,23.083864152495,26.779,5.90909090909091,4.08333333333333,0.668181818181818,0.7625,0.826809761051543,0.225780563822845,0.65891265597148,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0554.tif
0.435555555555556,0.0877777777777778,0,0.382222222222222,0.849054249009932,0.139031925904946,0.813111700222111,0.00222222222222222,0.00444444444444444,0.287777777777778,0.705555555555556,580,320,0,0,0,0.0511111111111111,0.527777777777778,0.421111111111111,34,0.855985597526189,0.945017177444475,534.647058823529,51.7941176470588,9.53799546565525,4.93114049019583,37.5952165567787,21.263,5.08888888888889,5.24489795918367,0.638888888888889,0.606122448979592,0.821975569030003,0.252582581084022,0.631061313414255,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0555.tif
0.41,0.251111111111111,0,0.171111111111111,0.829821017329997,0.176154865763203,0.748810147204282,0,0,0.542222222222222,0.457777777777778,332,567,1,0,0,0.142222222222222,0.675555555555556,0.182222222222222,86,0.953455003705873,0.507284959268759,537.302325581395,122.372093023256,21.9554914610991,6.62035638742776,45.1940378341762,46.156,2.33653846153846,2.14285714285714,0.757451923076923,0.779523809523809,0.824536367640069,0.238648805351617,0.634460784313726,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0556.tif
0.34,0.266666666666667,0,0.224444444444444,0.835402342298677,0.170069064272765,0.749940582293524,0.00333333333333333,0,0.512222222222222,0.484444444444444,350,542,8,0,0,0.185555555555556,0.561111111111111,0.253333333333333,70,0.743759454046365,1.04451116794988,536.057142857143,81.5428571428571,11.9029208040612,7.95647600045724,-65.130795046947,29.02,1.67901234567901,1.4025974025974,0.708847736625514,0.67965367965368,0.803896158902394,0.360513392961736,0.492493563081798,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0557.tif
0.0855555555555556,0.0288888888888889,0,0.0266666666666667,0.89738940656508,0.227840478755836,0.832111026228674,0,0,0,1,59,107,14,0,0,0,0.488888888888889,0.511111111111111,51,0.943508342562131,0.371959365688744,540.882352941176,348.392156862745,16.0031861326938,5.30263604441275,-41.3182213854879,41.509,5.22727272727273,4.50769230769231,0.734090909090909,0.768846153846154,0.915475936387408,0.362961499006434,0.801030668677728,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0558.tif
0.0622222222222222,0.0711111111111111,0,0.02,0.846768022043488,0.180719578473478,0.735564570655848,0,0,0.627777777777778,0.372222222222222,45,135,0,0,0,0.0666666666666667,0.827777777777778,0.105555555555556,31,0.944611328558522,0.363202600356748,542.129032258065,91.741935483871,15.9001242057901,5.21828021830679,29.1591262368857,32.75,4.78409090909091,2.73333333333333,0.667234848484848,0.775,0.831601248337632,0.234825310530375,0.658645276292335,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0559.tif
0.0966666666666667,0.07,0,0,0.858354204866602,0.188118417230568,0.748449807273336,0,0,0.322222222222222,0.677777777777778,21,159,0,0,0,0,0.861111111111111,0.138888888888889,79,0.846900915008067,0.581061478797584,543.253164556962,24.4177215189873,16.0881318257466,8.55487586238761,-82.3686932137114,41.334,4.22222222222222,3.63265306122449,0.755555555555556,0.8,0.833094957747595,0.222997392269549,0.663523187052599,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Malignant,Cell_0560.tif
0.0622222222222222,0.0711111111111111,0,0.02,0.846768022043488,0.180719578473478,0.735564570655848,0,0,0.627777777777778,0.372222222222222,45,135,0,0,0,0.0666666666666667,0.827777777777778,0.105555555555556,55,0.684921143993311,1.10947671363576,541.727272727273,106.890909090909,10.0301704103842,7.3081546962845,-2.60419068403671,24.959,2.06666666666667,1.20408163265306,0.656296296296296,0.731292517006803,0.806536104138847,0.332831772686297,0.531279178338002,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0561.tif
0.0533333333333333,0.0422222222222222,0,0.0244444444444444,0.852260455420019,0.191098913027122,0.776304888152444,0,0,0.444444444444444,0.555555555555556,30,150,0,0,0,0.00555555555555556,0.794444444444444,0.2,30,0.733041811227704,0.778411837691294,542.6,248.433333333333,10.1325748373853,6.89201103116326,9.47729223292473,22.007,6.66666666666667,6.97959183673469,0.505925925925926,0.512925170068027,0.828148628426087,0.256080683969824,0.639340180516651,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0562.tif
0.09,0.0588888888888889,0,0.00333333333333333,0.879513194039008,0.198194089976745,0.791106993978694,0,0,0.288888888888889,0.711111111111111,30,150,0,0,0,0.0166666666666667,0.755555555555556,0.227777777777778,63,0.591204850838871,0.978725015685563,543.063492063492,214.746031746032,10.2755442278814,8.28744667117259,-86.435939262698,28.441,3.328125,3.3,0.603645833333333,0.759722222222222,0.797193005937899,0.25596473464569,0.625539215686275,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0563.tif
0.142222222222222,0.0188888888888889,0,0.00111111111111111,0.872489954351727,0.186012247322258,0.786599302297607,0,0,0.144444444444444,0.855555555555556,29,151,0,0,0,0,0.833333333333333,0.166666666666667,33,0.714708035127979,1.02256548761271,541.878787878788,271.515151515152,8.13487685413499,5.68971934352614,3.24434866083208,20.138,5.0625,5.02777777777778,0.6296875,0.598611111111111,0.82028351254675,0.25399412918459,0.620343137254902,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0564.tif
0.0566666666666667,0.05,0,0.0844444444444444,0.852227884295515,0.126235732442717,0.802846768336965,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,50,0.561338096238246,0.984954888190873,543.14,145.72,8.99940000318246,7.44778263977851,64.4409853926066,25.257,1.88095238095238,1.425,0.637698412698412,0.6675,0.796144051059091,0.320122007873328,0.532983193277311,0,0,0,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0565.tif
0.296666666666667,0.163333333333333,0.805555555555556,0.172222222222222,0.866103720050386,0.218224596682832,0.792646407832722,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,70,0.811563633558008,0.627566024814571,8.37142857142857,114.085714285714,13.525011199143,7.90217768713858,-10.0730114564593,37.439,3.94444444444444,3.18269230769231,0.614074074074074,0.758333333333333,0.869451912243449,0.661045751633987,0.344035606304568,1,5529,84.6272283084049,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0566.tif
0.296666666666667,0.163333333333333,0.805555555555556,0.172222222222222,0.866103720050386,0.218224596682832,0.792646407832722,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,38,0.773396919436605,1.01399068813479,18.9473684210526,106.973684210526,9.22283148889062,5.84655653179825,-23.3339118461562,21.701,3.58333333333333,2.85714285714286,0.544444444444444,0.692063492063492,0.81355367232933,0.618736383442266,0.283094331118915,1,5529,75.8413220125406,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0567.tif
0.282222222222222,0.188888888888889,0.835555555555556,0.197777777777778,0.860454127489104,0.213453253214817,0.809298952457696,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,203,0.954839015412213,0.121605399134313,42.1231527093596,102.211822660099,43.5916787040627,12.9521180448487,-1.24559022860238,144.836,3.38589743589744,1.79411764705882,0.74525641025641,0.849411764705882,0.856753902637225,0.754657971786,0.237813406935434,1,5529,55.9332598265813,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0568.tif
0.58,0.0866666666666667,0.143333333333333,0.122222222222222,0.854994619803841,0.176624222528559,0.784227851724632,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,46,0.926858108194794,0.268723846346333,24.5652173913043,121.95652173913,16.7189121637982,6.27647752613484,51.3004113477406,46.38,3.23776223776224,3.88111888111888,0.763636363636364,0.708391608391608,0.832701946854687,0.689708782921452,0.249383364819962,1,5529,67.5723389137799,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0569.tif
0.604444444444444,0.06,0.293333333333333,0.0644444444444444,0.8677883643149,0.206612889020836,0.78696055254253,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,30,0.936175966369396,0.375938907158856,52.0333333333333,122.933333333333,12.9597847149934,4.55577559282012,-26.1083292223008,31.667,5.66666666666667,4.4375,0.675,0.738333333333333,0.907601252025526,0.778921568627451,0.347806950622641,1,5529,40.1451770412664,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0570.tif
0.336666666666667,0.244444444444444,0.836666666666667,0.0488888888888889,0.875382164123103,0.238199605084813,0.796453287197232,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,264,0.958458323670223,0.135614763914408,101.875,122.799242424242,44.1172520042153,12.583678933632,-0.422182891834655,156.406,5.22424242424242,2.59212880143113,0.593434343434344,0.785718545020871,0.893227509173647,0.740070387129211,0.361642619157125,1,5529,11.1426306733873,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0571.tif
0.336666666666667,0.244444444444444,0.836666666666667,0.0488888888888889,0.875382164123103,0.238199605084813,0.796453287197232,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,54,0.72312326684793,0.952733784722721,105.481481481481,136.666666666667,10.2570933677883,7.0847693034728,9.53553026785816,26.688,3.81666666666667,2.34375,0.548055555555556,0.663020833333333,0.834730501151807,0.56421568627451,0.34696453544167,1,5529,16.2595394666145,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0572.tif
0.386666666666667,0.174444444444444,0.63,0.123333333333333,0.871275330303821,0.198450187872556,0.787744438286755,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,196,0.977154569080526,0.405384487283075,125.714285714286,158.19387755102,37.581796961452,7.98725464210438,-42.2047578184652,77.947,1.78416149068323,1.52153846153846,0.823524844720497,0.852897435897436,0.852050998545591,0.722358543417367,0.233495657861709,1,5529,45.5122329961169,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0573.tif
0.388888888888889,0.15,0.852222222222222,0.0822222222222222,0.863076643018829,0.214136503403856,0.764423939510445,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,63,0.719613212850867,0.511490468763126,128.31746031746,141.936507936508,13.0106331795402,9.03426013098247,-10.5753191070337,39.342,4.88461538461539,4.83636363636364,0.651923076923077,0.655909090909091,0.836955302389386,0.669653092006033,0.253861003390048,1,5529,39.0954691761269,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0574.tif
0.388888888888889,0.15,0.852222222222222,0.0822222222222222,0.863076643018829,0.214136503403856,0.764423939510445,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,71,0.869480339466069,0.339674954088103,148.070422535211,121.943661971831,17.3944796835435,8.59230849218649,6.76397756691716,51.251,4.43697478991597,3.41481481481481,0.620448179271709,0.670246913580247,0.836218068875439,0.634294502114571,0.283273167916087,1,5529,56.4796753049363,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0575.tif
0.472222222222222,0.105555555555556,0.551111111111111,0.0866666666666667,0.870440783552169,0.214724315922215,0.800443307757886,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,88,0.879446662187891,0.792789402055606,152.886363636364,136.590909090909,16.017534858764,7.62430568008507,-6.23929717825725,37.348,3.75,2.11111111111111,0.568452380952381,0.664285714285714,0.825670031984924,0.577587145969499,0.333784310697576,1,5529,61.6353769073768,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,lymphocyt,Cell_0576.tif
0.256666666666667,0.124444444444444,0.518888888888889,0.13,0.877699783645995,0.224024555541602,0.799397830198069,0,0,0.411111111111111,0.588888888888889,104,76,0,0,0,0.127777777777778,0.505555555555556,0.366666666666667,29,0.568483488856255,1.31360997485226,156.103448275862,168.51724137931,6.80555098799887,5.59889053603372,-61.2188397290724,16.656,2.20833333333333,3.08333333333333,0.808333333333333,0.695833333333333,0.835752527934434,0.586601307189543,0.291341724311126,1,5529,76.0655335423278,0.856505864862121,0.191948608634359,0.766779077523504,0.538320352024849,0.316508616294484,0.144355287824239,0.0633613353099435,Not_cell_,Cell_0577.tif
